YEAR,MONTH,DATE,SITE,TRANSECT,QUAD,SIDE,SUBSTRATE_TYPE,PERCENT_COVER
2004,7,2004-07-20,NAPL,8,20,O,B,100
2004,7,2004-07-20,NAPL,8,40,I,B,90
2004,7,2004-07-20,NAPL,8,40,O,B,90
2004,7,2004-07-21,GOLB,1,20,I,B,85
2004,7,2004-07-21,GOLB,1,20,O,B,85
2004,7,2004-07-21,GOLB,1,40,I,B,95
2004,7,2004-07-21,GOLB,1,40,O,B,85
2004,7,2004-07-21,GOLB,2,20,I,B,35
2004,7,2004-07-21,GOLB,2,20,O,B,30
2004,7,2004-07-21,GOLB,2,40,I,B,90
2004,7,2004-07-21,GOLB,2,40,O,B,85
2004,7,2004-07-21,IVEE,1,20,I,B,10
2004,7,2004-07-21,IVEE,1,20,O,B,0
2004,7,2004-07-21,IVEE,1,40,I,B,25
2004,7,2004-07-21,IVEE,1,40,O,B,20
2004,7,2004-07-21,IVEE,2,20,I,B,85
2004,7,2004-07-21,IVEE,2,20,O,B,85
2004,7,2004-07-21,IVEE,2,40,I,B,75
2004,7,2004-07-21,IVEE,2,40,O,B,95
2004,7,2004-07-22,ABUR,1,20,I,B,10
2004,7,2004-07-22,ABUR,1,20,O,B,0
2004,7,2004-07-22,ABUR,1,40,I,B,25
2004,7,2004-07-22,ABUR,1,40,O,B,40
2004,7,2004-07-22,ABUR,2,20,I,B,0
2004,7,2004-07-22,ABUR,2,20,O,B,0
2004,7,2004-07-22,ABUR,2,40,I,B,0
2004,7,2004-07-22,ABUR,2,40,O,B,0
2004,7,2004-07-22,MOHK,1,20,I,B,100
2004,7,2004-07-22,MOHK,1,20,O,B,100
2004,7,2004-07-22,MOHK,1,40,I,B,100
2004,7,2004-07-22,MOHK,1,40,O,B,100
2004,7,2004-07-22,MOHK,2,20,I,B,95
2004,7,2004-07-22,MOHK,2,20,O,B,100
2004,7,2004-07-22,MOHK,2,40,I,B,90
2004,7,2004-07-22,MOHK,2,40,O,B,95
2004,7,2004-07-23,AQUE,1,20,I,B,100
2004,7,2004-07-23,AQUE,1,20,O,B,80
2004,7,2004-07-23,AQUE,1,40,I,B,100
2004,7,2004-07-23,AQUE,1,40,O,B,100
2004,7,2004-07-23,AQUE,2,20,I,B,80
2004,7,2004-07-23,AQUE,2,20,O,B,95
2004,7,2004-07-23,AQUE,2,40,I,B,80
2004,7,2004-07-23,AQUE,2,40,O,B,90
2004,7,2004-07-23,AQUE,3,20,I,B,40
2004,7,2004-07-23,AQUE,3,20,O,B,35
2004,7,2004-07-23,AQUE,3,40,I,B,25
2004,7,2004-07-23,AQUE,3,40,O,B,20
2004,7,2004-07-23,AQUE,4,20,I,B,85
2004,7,2004-07-23,AQUE,4,20,O,B,90
2004,7,2004-07-23,AQUE,4,40,I,B,85
2004,7,2004-07-23,AQUE,4,40,O,B,90
2004,7,2004-07-23,AQUE,5,20,I,B,80
2004,7,2004-07-23,AQUE,5,20,O,B,75
2004,7,2004-07-23,AQUE,5,40,I,B,95
2004,7,2004-07-23,AQUE,5,40,O,B,100
2004,7,2004-07-23,AQUE,6,20,I,B,95
2004,7,2004-07-23,AQUE,6,20,O,B,80
2004,7,2004-07-23,AQUE,6,40,I,B,80
2004,7,2004-07-23,AQUE,6,40,O,B,75
2004,7,2004-07-26,AHND,1,20,I,B,10
2004,7,2004-07-26,AHND,1,20,O,B,20
2004,7,2004-07-26,AHND,1,40,I,B,0
2004,7,2004-07-26,AHND,1,40,O,B,0
2004,7,2004-07-26,AHND,2,20,I,B,5
2004,7,2004-07-26,AHND,2,20,O,B,0
2004,7,2004-07-26,AHND,2,40,I,B,5
2004,7,2004-07-26,AHND,2,40,O,B,0
2004,7,2004-07-26,BULL,1,20,I,B,80
2004,7,2004-07-26,BULL,1,20,O,B,45
2004,7,2004-07-26,BULL,1,40,I,B,70
2004,7,2004-07-26,BULL,1,40,O,B,50
2004,7,2004-07-26,BULL,3,20,I,B,90
2004,7,2004-07-26,BULL,3,20,O,B,95
2004,7,2004-07-26,BULL,3,40,I,B,95
2004,7,2004-07-26,BULL,3,40,O,B,90
2004,7,2004-07-26,BULL,6,20,I,B,50
2004,7,2004-07-26,BULL,6,20,O,B,80
2004,7,2004-07-26,BULL,6,40,I,B,75
2004,7,2004-07-26,BULL,6,40,O,B,80
2004,7,2004-07-27,CARP,1,20,I,B,100
2004,7,2004-07-27,CARP,1,20,O,B,100
2004,7,2004-07-27,CARP,1,40,I,B,100
2004,7,2004-07-27,CARP,1,40,O,B,100
2004,7,2004-07-27,CARP,2,20,I,B,80
2004,7,2004-07-27,CARP,2,20,O,B,95
2004,7,2004-07-27,CARP,2,40,I,B,90
2004,7,2004-07-27,CARP,2,40,O,B,95
2004,7,2004-07-27,CARP,3,20,I,B,85
2004,7,2004-07-27,CARP,3,20,O,B,80
2004,7,2004-07-27,CARP,3,40,I,B,100
2004,7,2004-07-27,CARP,3,40,O,B,85
2004,7,2004-07-27,CARP,6,20,I,B,85
2004,7,2004-07-27,CARP,6,20,O,B,90
2004,7,2004-07-27,CARP,6,40,I,B,90
2004,7,2004-07-27,CARP,6,40,O,B,90
2004,7,2004-07-28,CARP,4,20,I,B,100
2004,7,2004-07-28,CARP,4,20,O,B,90
2004,7,2004-07-28,CARP,4,40,I,B,80
2004,7,2004-07-28,CARP,4,40,O,B,65
2004,7,2004-07-28,CARP,5,20,I,B,95
2004,7,2004-07-28,CARP,5,20,O,B,90
2004,7,2004-07-28,CARP,5,40,I,B,85
2004,7,2004-07-28,CARP,5,40,O,B,90
2004,7,2004-07-28,CARP,7,20,I,B,100
2004,7,2004-07-28,CARP,7,20,O,B,85
2004,7,2004-07-28,CARP,7,40,I,B,100
2004,7,2004-07-28,CARP,7,40,O,B,100
2004,7,2004-07-28,CARP,8,20,I,B,85
2004,7,2004-07-28,CARP,8,20,O,B,95
2004,7,2004-07-28,CARP,8,40,I,B,95
2004,7,2004-07-28,CARP,8,40,O,B,100
2004,8,2004-08-25,SCTW,2,20,I,B,85
2004,8,2004-08-25,SCTW,2,20,O,B,80
2004,8,2004-08-25,SCTW,2,40,I,B,90
2004,8,2004-08-25,SCTW,2,40,O,B,85
2004,8,2004-08-25,SCTW,3,20,I,B,70
2004,8,2004-08-25,SCTW,3,20,O,B,65
2004,8,2004-08-25,SCTW,3,40,I,B,15
2004,8,2004-08-25,SCTW,3,40,O,B,30
2004,8,2004-08-30,SCDI,2,20,I,B,25
2004,8,2004-08-30,SCDI,2,20,O,B,30
2004,8,2004-08-30,SCDI,2,40,I,B,95
2004,8,2004-08-30,SCDI,2,40,O,B,85
2004,8,2004-08-30,SCDI,3,20,I,B,70
2004,8,2004-08-30,SCDI,3,20,O,B,75
2004,8,2004-08-30,SCDI,3,40,I,B,100
2004,8,2004-08-30,SCDI,3,40,O,B,100
2005,7,2005-07-18,NAPL,1,20,I,B,100
2005,7,2005-07-18,NAPL,1,20,O,B,100
2005,7,2005-07-18,NAPL,1,40,I,B,85
2005,7,2005-07-18,NAPL,1,40,O,B,95
2005,7,2005-07-18,NAPL,2,20,I,B,100
2005,7,2005-07-18,NAPL,2,20,O,B,100
2005,7,2005-07-18,NAPL,2,40,I,B,95
2005,7,2005-07-18,NAPL,2,40,O,B,100
2005,7,2005-07-18,NAPL,3,20,I,B,100
2005,7,2005-07-18,NAPL,3,20,O,B,100
2005,7,2005-07-18,NAPL,3,40,I,B,100
2005,7,2005-07-18,NAPL,3,40,O,B,100
2005,7,2005-07-18,NAPL,4,20,I,B,0
2005,7,2005-07-18,NAPL,4,20,O,B,5
2005,7,2005-07-18,NAPL,4,40,I,B,0
2005,7,2005-07-18,NAPL,4,40,O,B,0
2005,7,2005-07-19,CARP,1,20,I,B,100
2005,7,2005-07-19,CARP,1,20,O,B,100
2005,7,2005-07-19,CARP,1,40,I,B,100
2005,7,2005-07-19,CARP,1,40,O,B,100
2005,7,2005-07-19,CARP,3,20,I,B,70
2005,7,2005-07-19,CARP,3,20,O,B,75
2005,7,2005-07-19,CARP,3,40,I,B,90
2005,7,2005-07-19,CARP,3,40,O,B,85
2005,7,2005-07-19,CARP,4,20,I,B,95
2005,7,2005-07-19,CARP,4,20,O,B,75
2005,7,2005-07-19,CARP,4,40,I,B,60
2005,7,2005-07-19,CARP,4,40,O,B,80
2005,7,2005-07-19,CARP,6,20,I,B,85
2005,7,2005-07-19,CARP,6,20,O,B,85
2005,7,2005-07-19,CARP,6,40,I,B,75
2005,7,2005-07-19,CARP,6,40,O,B,80
2005,7,2005-07-20,CARP,2,20,I,B,100
2005,7,2005-07-20,CARP,2,20,O,B,95
2005,7,2005-07-20,CARP,2,40,I,B,95
2005,7,2005-07-20,CARP,2,40,O,B,100
2005,7,2005-07-20,CARP,5,20,I,B,85
2005,7,2005-07-20,CARP,5,20,O,B,70
2005,7,2005-07-20,CARP,5,40,I,B,85
2005,7,2005-07-20,CARP,5,40,O,B,50
2005,7,2005-07-20,CARP,7,20,I,B,100
2005,7,2005-07-20,CARP,7,20,O,B,100
2005,7,2005-07-20,CARP,7,40,I,B,90
2005,7,2005-07-20,CARP,7,40,O,B,100
2005,7,2005-07-20,CARP,8,20,I,B,85
2005,7,2005-07-20,CARP,8,20,O,B,80
2005,7,2005-07-20,CARP,8,40,I,B,90
2005,7,2005-07-20,CARP,8,40,O,B,65
2005,7,2005-07-21,AHND,1,20,I,B,0
2005,7,2005-07-21,AHND,1,20,O,B,0
2005,7,2005-07-21,AHND,1,40,I,B,0
2005,7,2005-07-21,AHND,1,40,O,B,0
2005,7,2005-07-21,AHND,2,20,I,B,80
2005,7,2005-07-21,AHND,2,20,O,B,75
2005,7,2005-07-21,AHND,2,40,I,B,45
2005,7,2005-07-21,AHND,2,40,O,B,35
2005,7,2005-07-21,BULL,1,20,I,B,95
2005,7,2005-07-21,BULL,1,20,O,B,100
2005,7,2005-07-21,BULL,1,40,I,B,65
2005,7,2005-07-21,BULL,1,40,O,B,75
2005,7,2005-07-21,BULL,3,20,I,B,95
2005,7,2005-07-21,BULL,3,20,O,B,90
2005,7,2005-07-21,BULL,3,40,I,B,90
2005,7,2005-07-21,BULL,3,40,O,B,85
2005,7,2005-07-21,BULL,6,20,I,B,100
2005,7,2005-07-21,BULL,6,20,O,B,100
2005,7,2005-07-21,BULL,6,40,I,B,90
2005,7,2005-07-21,BULL,6,40,O,B,75
2005,7,2005-07-22,ABUR,1,20,I,B,10
2005,7,2005-07-22,ABUR,1,20,O,B,20
2005,7,2005-07-22,ABUR,1,40,I,B,80
2005,7,2005-07-22,ABUR,1,40,O,B,55
2005,7,2005-07-22,ABUR,2,20,I,B,30
2005,7,2005-07-22,ABUR,2,20,O,B,10
2005,7,2005-07-22,ABUR,2,40,I,B,30
2005,7,2005-07-22,ABUR,2,40,O,B,55
2005,7,2005-07-22,MOHK,1,20,I,B,100
2005,7,2005-07-22,MOHK,1,20,O,B,85
2005,7,2005-07-22,MOHK,1,40,I,B,95
2005,7,2005-07-22,MOHK,1,40,O,B,80
2005,7,2005-07-22,MOHK,2,20,I,B,100
2005,7,2005-07-22,MOHK,2,20,O,B,95
2005,7,2005-07-22,MOHK,2,40,I,B,85
2005,7,2005-07-22,MOHK,2,40,O,B,85
2005,7,2005-07-25,SCTW,2,20,I,B,90
2005,7,2005-07-25,SCTW,2,20,O,B,95
2005,7,2005-07-25,SCTW,2,40,I,B,60
2005,7,2005-07-25,SCTW,2,40,O,B,55
2005,7,2005-07-25,SCTW,3,20,I,B,40
2005,7,2005-07-25,SCTW,3,20,O,B,40
2005,7,2005-07-25,SCTW,3,40,I,B,5
2005,7,2005-07-25,SCTW,3,40,O,B,15
2005,7,2005-07-26,IVEE,1,20,I,B,0
2005,7,2005-07-26,IVEE,1,20,O,B,0
2005,7,2005-07-26,IVEE,1,40,I,B,15
2005,7,2005-07-26,IVEE,1,40,O,B,5
2005,7,2005-07-26,IVEE,2,20,I,B,90
2005,7,2005-07-26,IVEE,2,20,O,B,85
2005,7,2005-07-26,IVEE,2,40,I,B,50
2005,7,2005-07-26,IVEE,2,40,O,B,75
2005,7,2005-07-27,SCDI,2,20,I,B,50
2005,7,2005-07-27,SCDI,2,20,O,B,60
2005,7,2005-07-27,SCDI,2,40,I,B,55
2005,7,2005-07-27,SCDI,2,40,O,B,65
2005,7,2005-07-27,SCDI,3,20,I,B,65
2005,7,2005-07-27,SCDI,3,20,O,B,75
2005,7,2005-07-27,SCDI,3,40,I,B,100
2005,7,2005-07-27,SCDI,3,40,O,B,100
2005,7,2005-07-28,AQUE,1,20,I,B,40
2005,7,2005-07-28,AQUE,1,20,O,B,30
2005,7,2005-07-28,AQUE,1,40,I,B,60
2005,7,2005-07-28,AQUE,1,40,O,B,55
2005,7,2005-07-28,AQUE,2,20,I,B,20
2005,7,2005-07-28,AQUE,2,20,O,B,30
2005,7,2005-07-28,AQUE,2,40,I,B,10
2005,7,2005-07-28,AQUE,2,40,O,B,15
2005,7,2005-07-28,AQUE,3,20,I,B,0
2005,7,2005-07-28,AQUE,3,20,O,B,10
2005,7,2005-07-28,AQUE,3,40,I,B,10
2005,7,2005-07-28,AQUE,3,40,O,B,15
2005,7,2005-07-28,AQUE,4,20,I,B,65
2005,7,2005-07-28,AQUE,4,20,O,B,70
2005,7,2005-07-28,AQUE,4,40,I,B,65
2005,7,2005-07-28,AQUE,4,40,O,B,65
2005,7,2005-07-28,AQUE,5,20,I,B,65
2005,7,2005-07-28,AQUE,5,20,O,B,40
2005,7,2005-07-28,AQUE,5,40,I,B,55
2005,7,2005-07-28,AQUE,5,40,O,B,65
2005,7,2005-07-28,AQUE,6,20,I,B,5
2005,7,2005-07-28,AQUE,6,20,O,B,0
2005,7,2005-07-28,AQUE,6,40,I,B,0
2005,7,2005-07-28,AQUE,6,40,O,B,10
2005,7,2005-07-29,NAPL,5,20,I,B,95
2005,7,2005-07-29,NAPL,5,20,O,B,80
2005,7,2005-07-29,NAPL,5,40,I,B,90
2005,7,2005-07-29,NAPL,5,40,O,B,85
2005,7,2005-07-29,NAPL,6,20,I,B,95
2005,7,2005-07-29,NAPL,6,20,O,B,100
2005,7,2005-07-29,NAPL,6,40,I,B,80
2005,7,2005-07-29,NAPL,6,40,O,B,80
2005,7,2005-07-29,NAPL,7,20,I,B,90
2005,7,2005-07-29,NAPL,7,20,O,B,100
2005,7,2005-07-29,NAPL,7,40,I,B,100
2005,7,2005-07-29,NAPL,7,40,O,B,100
2005,7,2005-07-29,NAPL,8,20,I,B,100
2005,7,2005-07-29,NAPL,8,20,O,B,100
2005,7,2005-07-29,NAPL,8,40,I,B,95
2005,7,2005-07-29,NAPL,8,40,O,B,85
2005,8,2005-08-16,GOLB,1,20,I,B,15
2005,8,2005-08-16,GOLB,1,20,O,B,15
2005,8,2005-08-16,GOLB,1,40,I,B,0
2005,8,2005-08-16,GOLB,1,40,O,B,0
2005,8,2005-08-16,GOLB,2,20,I,B,10
2005,8,2005-08-16,GOLB,2,20,O,B,10
2005,8,2005-08-16,GOLB,2,40,I,B,20
2005,8,2005-08-16,GOLB,2,40,O,B,20
2006,7,2006-07-17,NAPL,1,20,I,B,100
2006,7,2006-07-17,NAPL,1,20,O,B,100
2006,7,2006-07-17,NAPL,1,40,I,B,100
2006,7,2006-07-17,NAPL,1,40,O,B,95
2006,7,2006-07-17,NAPL,2,20,I,B,100
2006,7,2006-07-17,NAPL,2,20,O,B,100
2006,7,2006-07-17,NAPL,2,40,I,B,100
2006,7,2006-07-17,NAPL,2,40,O,B,100
2006,7,2006-07-17,NAPL,3,20,I,B,95
2006,7,2006-07-17,NAPL,3,20,O,B,100
2006,7,2006-07-17,NAPL,3,40,I,B,90
2006,7,2006-07-17,NAPL,3,40,O,B,100
2006,7,2006-07-17,NAPL,4,20,I,B,5
2006,7,2006-07-17,NAPL,4,20,O,B,0
2006,7,2006-07-17,NAPL,4,40,I,B,0
2006,7,2006-07-17,NAPL,4,40,O,B,0
2006,7,2006-07-18,NAPL,5,20,I,B,95
2006,7,2006-07-18,NAPL,5,20,O,B,95
2006,7,2006-07-18,NAPL,5,40,I,B,90
2006,7,2006-07-18,NAPL,5,40,O,B,85
2006,7,2006-07-18,NAPL,6,20,I,B,100
2006,7,2006-07-18,NAPL,6,20,O,B,90
2006,7,2006-07-18,NAPL,6,40,I,B,75
2006,7,2006-07-18,NAPL,6,40,O,B,85
2006,7,2006-07-18,NAPL,7,20,I,B,100
2006,7,2006-07-18,NAPL,7,20,O,B,95
2006,7,2006-07-18,NAPL,7,40,I,B,100
2006,7,2006-07-18,NAPL,7,40,O,B,100
2006,7,2006-07-18,NAPL,8,20,I,B,100
2006,7,2006-07-18,NAPL,8,20,O,B,95
2006,7,2006-07-18,NAPL,8,40,I,B,100
2006,7,2006-07-18,NAPL,8,40,O,B,95
2006,7,2006-07-19,AHND,1,20,I,B,0
2006,7,2006-07-19,AHND,1,20,O,B,0
2006,7,2006-07-19,AHND,1,40,I,B,0
2006,7,2006-07-19,AHND,1,40,O,B,0
2006,7,2006-07-19,AHND,2,20,I,B,35
2006,7,2006-07-19,AHND,2,20,O,B,20
2006,7,2006-07-19,AHND,2,40,I,B,20
2006,7,2006-07-19,AHND,2,40,O,B,25
2006,7,2006-07-19,BULL,1,20,I,B,100
2006,7,2006-07-19,BULL,1,20,O,B,90
2006,7,2006-07-19,BULL,1,40,I,B,100
2006,7,2006-07-19,BULL,1,40,O,B,95
2006,7,2006-07-19,BULL,3,20,I,B,100
2006,7,2006-07-19,BULL,3,20,O,B,100
2006,7,2006-07-19,BULL,3,40,I,B,90
2006,7,2006-07-19,BULL,3,40,O,B,100
2006,7,2006-07-19,BULL,6,20,I,B,95
2006,7,2006-07-19,BULL,6,20,O,B,100
2006,7,2006-07-19,BULL,6,40,I,B,85
2006,7,2006-07-19,BULL,6,40,O,B,70
2006,7,2006-07-20,GOLB,1,20,I,B,35
2006,7,2006-07-20,GOLB,1,20,O,B,40
2006,7,2006-07-20,GOLB,1,40,I,B,50
2006,7,2006-07-20,GOLB,1,40,O,B,45
2006,7,2006-07-20,GOLB,2,20,I,B,0
2006,7,2006-07-20,GOLB,2,20,O,B,5
2006,7,2006-07-20,GOLB,2,40,I,B,20
2006,7,2006-07-20,GOLB,2,40,O,B,5
2006,7,2006-07-20,IVEE,1,20,I,B,45
2006,7,2006-07-20,IVEE,1,20,O,B,20
2006,7,2006-07-20,IVEE,1,40,I,B,75
2006,7,2006-07-20,IVEE,1,40,O,B,45
2006,7,2006-07-20,IVEE,2,20,I,B,45
2006,7,2006-07-20,IVEE,2,20,O,B,75
2006,7,2006-07-20,IVEE,2,40,I,B,15
2006,7,2006-07-20,IVEE,2,40,O,B,20
2006,7,2006-07-21,CARP,4,20,I,B,100
2006,7,2006-07-21,CARP,4,20,O,B,100
2006,7,2006-07-21,CARP,4,40,I,B,90
2006,7,2006-07-21,CARP,4,40,O,B,75
2006,7,2006-07-21,CARP,5,20,I,B,95
2006,7,2006-07-21,CARP,5,20,O,B,85
2006,7,2006-07-21,CARP,5,40,I,B,100
2006,7,2006-07-21,CARP,5,40,O,B,100
2006,7,2006-07-21,CARP,7,20,I,B,90
2006,7,2006-07-21,CARP,7,20,O,B,100
2006,7,2006-07-21,CARP,7,40,I,B,70
2006,7,2006-07-21,CARP,7,40,O,B,75
2006,7,2006-07-21,CARP,8,20,I,B,90
2006,7,2006-07-21,CARP,8,20,O,B,95
2006,7,2006-07-21,CARP,8,40,I,B,95
2006,7,2006-07-21,CARP,8,40,O,B,85
2006,7,2006-07-24,SCDI,2,20,I,B,80
2006,7,2006-07-24,SCDI,2,20,O,B,65
2006,7,2006-07-24,SCDI,2,40,I,B,90
2006,7,2006-07-24,SCDI,2,40,O,B,90
2006,7,2006-07-24,SCDI,3,20,I,B,75
2006,7,2006-07-24,SCDI,3,20,O,B,45
2006,7,2006-07-24,SCDI,3,40,I,B,100
2006,7,2006-07-24,SCDI,3,40,O,B,100
2006,7,2006-07-24,SCTW,2,20,I,B,100
2006,7,2006-07-24,SCTW,2,20,O,B,100
2006,7,2006-07-24,SCTW,2,40,I,B,100
2006,7,2006-07-24,SCTW,2,40,O,B,100
2006,7,2006-07-24,SCTW,3,20,I,B,100
2006,7,2006-07-24,SCTW,3,20,O,B,90
2006,7,2006-07-24,SCTW,3,40,I,B,90
2006,7,2006-07-24,SCTW,3,40,O,B,80
2006,7,2006-07-25,CARP,1,20,I,B,100
2006,7,2006-07-25,CARP,1,20,O,B,100
2006,7,2006-07-25,CARP,1,40,I,B,100
2006,7,2006-07-25,CARP,1,40,O,B,100
2006,7,2006-07-25,CARP,2,20,I,B,55
2006,7,2006-07-25,CARP,2,20,O,B,65
2006,7,2006-07-25,CARP,2,40,I,B,95
2006,7,2006-07-25,CARP,2,40,O,B,80
2006,7,2006-07-25,CARP,3,20,I,B,80
2006,7,2006-07-25,CARP,3,20,O,B,90
2006,7,2006-07-25,CARP,3,40,I,B,100
2006,7,2006-07-25,CARP,3,40,O,B,90
2006,7,2006-07-25,CARP,6,20,I,B,75
2006,7,2006-07-25,CARP,6,20,O,B,70
2006,7,2006-07-25,CARP,6,40,I,B,70
2006,7,2006-07-25,CARP,6,40,O,B,80
2006,7,2006-07-26,AQUE,1,20,I,B,100
2006,7,2006-07-26,AQUE,1,20,O,B,100
2006,7,2006-07-26,AQUE,1,40,I,B,95
2006,7,2006-07-26,AQUE,1,40,O,B,95
2006,7,2006-07-26,AQUE,2,20,I,B,85
2006,7,2006-07-26,AQUE,2,20,O,B,95
2006,7,2006-07-26,AQUE,2,40,I,B,80
2006,7,2006-07-26,AQUE,2,40,O,B,85
2006,7,2006-07-26,AQUE,3,20,I,B,0
2006,7,2006-07-26,AQUE,3,20,O,B,15
2006,7,2006-07-26,AQUE,3,40,I,B,5
2006,7,2006-07-26,AQUE,3,40,O,B,10
2006,7,2006-07-26,AQUE,4,20,I,B,35
2006,7,2006-07-26,AQUE,4,20,O,B,25
2006,7,2006-07-26,AQUE,4,40,I,B,20
2006,7,2006-07-26,AQUE,4,40,O,B,25
2006,7,2006-07-26,AQUE,5,20,I,B,45
2006,7,2006-07-26,AQUE,5,20,O,B,40
2006,7,2006-07-26,AQUE,5,40,I,B,30
2006,7,2006-07-26,AQUE,5,40,O,B,50
2006,7,2006-07-26,AQUE,6,20,I,B,100
2006,7,2006-07-26,AQUE,6,20,O,B,90
2006,7,2006-07-26,AQUE,6,40,I,B,50
2006,7,2006-07-26,AQUE,6,40,O,B,45
2006,7,2006-07-27,ABUR,1,20,I,B,0
2006,7,2006-07-27,ABUR,1,20,O,B,0
2006,7,2006-07-27,ABUR,1,40,I,B,0
2006,7,2006-07-27,ABUR,1,40,O,B,0
2006,7,2006-07-27,ABUR,2,20,I,B,25
2006,7,2006-07-27,ABUR,2,20,O,B,30
2006,7,2006-07-27,ABUR,2,40,I,B,30
2006,7,2006-07-27,ABUR,2,40,O,B,35
2006,7,2006-07-27,MOHK,1,20,I,B,90
2006,7,2006-07-27,MOHK,1,20,O,B,90
2006,7,2006-07-27,MOHK,1,40,I,B,95
2006,7,2006-07-27,MOHK,1,40,O,B,100
2006,7,2006-07-27,MOHK,2,20,I,B,95
2006,7,2006-07-27,MOHK,2,20,O,B,95
2006,7,2006-07-27,MOHK,2,40,I,B,95
2006,7,2006-07-27,MOHK,2,40,O,B,100
2007,7,2007-07-16,GOLB,1,20,I,B,15
2007,7,2007-07-16,GOLB,1,20,O,B,10
2007,7,2007-07-16,GOLB,1,40,I,B,10
2007,7,2007-07-16,GOLB,1,40,O,B,5
2007,7,2007-07-16,GOLB,2,20,I,B,0
2007,7,2007-07-16,GOLB,2,20,O,B,0
2007,7,2007-07-16,GOLB,2,40,I,B,60
2007,7,2007-07-16,GOLB,2,40,O,B,50
2007,7,2007-07-16,MOHK,1,20,I,B,100
2007,7,2007-07-16,MOHK,1,20,O,B,85
2007,7,2007-07-16,MOHK,1,40,I,B,100
2007,7,2007-07-16,MOHK,1,40,O,B,100
2007,7,2007-07-16,MOHK,2,20,I,B,100
2007,7,2007-07-16,MOHK,2,20,O,B,95
2007,7,2007-07-16,MOHK,2,40,I,B,100
2007,7,2007-07-16,MOHK,2,40,O,B,90
2007,7,2007-07-17,AQUE,1,20,I,B,50
2007,7,2007-07-17,AQUE,1,20,O,B,45
2007,7,2007-07-17,AQUE,1,40,I,B,35
2007,7,2007-07-17,AQUE,1,40,O,B,45
2007,7,2007-07-17,AQUE,2,20,I,B,40
2007,7,2007-07-17,AQUE,2,20,O,B,40
2007,7,2007-07-17,AQUE,2,40,I,B,40
2007,7,2007-07-17,AQUE,2,40,O,B,55
2007,7,2007-07-17,AQUE,3,20,I,B,0
2007,7,2007-07-17,AQUE,3,20,O,B,0
2007,7,2007-07-17,AQUE,3,40,I,B,0
2007,7,2007-07-17,AQUE,3,40,O,B,0
2007,7,2007-07-17,AQUE,4,20,I,B,30
2007,7,2007-07-17,AQUE,4,20,O,B,45
2007,7,2007-07-17,AQUE,4,40,I,B,60
2007,7,2007-07-17,AQUE,4,40,O,B,65
2007,7,2007-07-17,AQUE,5,20,I,B,100
2007,7,2007-07-17,AQUE,5,20,O,B,90
2007,7,2007-07-17,AQUE,5,40,I,B,100
2007,7,2007-07-17,AQUE,5,40,O,B,95
2007,7,2007-07-17,AQUE,6,20,I,B,35
2007,7,2007-07-17,AQUE,6,20,O,B,30
2007,7,2007-07-17,AQUE,6,40,I,B,5
2007,7,2007-07-17,AQUE,6,40,O,B,25
2007,7,2007-07-18,CARP,1,20,I,B,100
2007,7,2007-07-18,CARP,1,20,O,B,100
2007,7,2007-07-18,CARP,1,40,I,B,100
2007,7,2007-07-18,CARP,1,40,O,B,100
2007,7,2007-07-18,CARP,2,20,I,B,85
2007,7,2007-07-18,CARP,2,20,O,B,90
2007,7,2007-07-18,CARP,2,40,I,B,75
2007,7,2007-07-18,CARP,2,40,O,B,90
2007,7,2007-07-18,CARP,3,20,I,B,80
2007,7,2007-07-18,CARP,3,20,O,B,75
2007,7,2007-07-18,CARP,3,40,I,B,75
2007,7,2007-07-18,CARP,3,40,O,B,95
2007,7,2007-07-18,CARP,4,20,I,B,95
2007,7,2007-07-18,CARP,4,20,O,B,75
2007,7,2007-07-18,CARP,4,40,I,B,70
2007,7,2007-07-18,CARP,4,40,O,B,65
2007,7,2007-07-18,CARP,6,20,I,B,85
2007,7,2007-07-18,CARP,6,20,O,B,75
2007,7,2007-07-18,CARP,6,40,I,B,55
2007,7,2007-07-18,CARP,6,40,O,B,75
2007,7,2007-07-18,CARP,7,20,I,B,80
2007,7,2007-07-18,CARP,7,20,O,B,80
2007,7,2007-07-18,CARP,7,40,I,B,70
2007,7,2007-07-18,CARP,7,40,O,B,55
2007,7,2007-07-19,AHND,1,20,I,B,0
2007,7,2007-07-19,AHND,1,20,O,B,0
2007,7,2007-07-19,AHND,1,40,I,B,0
2007,7,2007-07-19,AHND,1,40,O,B,0
2007,7,2007-07-19,AHND,2,20,I,B,10
2007,7,2007-07-19,AHND,2,20,O,B,10
2007,7,2007-07-19,AHND,2,40,I,B,0
2007,7,2007-07-19,AHND,2,40,O,B,0
2007,7,2007-07-19,BULL,1,20,I,B,90
2007,7,2007-07-19,BULL,1,20,O,B,80
2007,7,2007-07-19,BULL,1,40,I,B,70
2007,7,2007-07-19,BULL,1,40,O,B,80
2007,7,2007-07-19,BULL,3,20,I,B,90
2007,7,2007-07-19,BULL,3,20,O,B,75
2007,7,2007-07-19,BULL,3,40,I,B,85
2007,7,2007-07-19,BULL,3,40,O,B,60
2007,7,2007-07-19,BULL,6,20,I,B,90
2007,7,2007-07-19,BULL,6,20,O,B,85
2007,7,2007-07-19,BULL,6,40,I,B,70
2007,7,2007-07-19,BULL,6,40,O,B,75
