YEAR,MONTH,DATE,SITE,TRANSECT,DISTANCE,SIDE,SP_CODE,POSITION,SUBSTRTE,SAND_DEPTH,OBS_CODE,NOTES,ENTERED_BY,CHECKED_BY
2018,9,9/14/2018,LEAD,2,38,O,AU,2,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,38,O,CC,3,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,39,O,R,1,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,39,O,CYOS,2,B,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,2,40,O,AU,1,C,0,36,,IG,LM/IG
2018,9,9/14/2018,LEAD,3,1,I,RAT,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,1,I,CC,2,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,2,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,3,I,RAT,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,4,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,5,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,6,I,NA,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,6,I,TC,2,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,7,I,CHOV,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,8,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,9,I,GS,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,10,I,ANSP,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,11,I,CC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,12,I,CO,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,12,I,NA,2,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,13,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,14,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,15,I,ECB,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,16,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,17,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,18,I,AU,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,19,I,.,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,20,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,21,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,22,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,23,I,RAT,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,24,I,EC,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,25,I,EC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,25,I,CYOS,2,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,26,I,RAT,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,26,I,R,2,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,27,I,TC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,27,I,AU,2,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,28,I,CYOS,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,29,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,30,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,31,I,MH,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,31,I,TC,2,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,32,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,33,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,34,I,MH,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,35,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,36,I,UT,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,37,I,ECB,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,38,I,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,39,I,AU,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,40,I,BF,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,1,O,CC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,1,O,CYOS,2,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,2,O,NA,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,3,O,EC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,4,O,NA,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,5,O,MH,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,6,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,7,O,ECB,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,8,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,9,O,CAL,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,10,O,EC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,11,O,NA,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,12,O,GS,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,13,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,14,O,CC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,15,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,16,O,CYOS,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,17,O,R,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,17,O,CC,2,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,18,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,19,O,RAT,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,20,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,21,O,EC,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,22,O,R,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,23,O,ATM,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,24,O,MH,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,25,O,MH,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,26,O,NA,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,27,O,NA,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,28,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,29,O,CYOS,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,30,O,MH,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,31,O,NA,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,31,O,AU,2,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,31,O,CC,3,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,32,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,33,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,34,O,ECB,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,35,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,36,O,EC,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,37,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,38,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,39,O,MH,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,3,40,O,.,1,C,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,1,I,PA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,1,I,MH,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,2,I,GYSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,3,I,ES,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,4,I,SE,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,5,I,TC,1,BL,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,5,I,CYOS,2,BL,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,6,I,CAL,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,7,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,8,I,ECB,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,9,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,10,I,ES,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,11,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,12,I,ECB,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,13,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,14,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,15,I,.,1,SH,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,16,I,MH,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,17,I,R,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,17,I,CC,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,18,I,.,1,SH,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,19,I,DIOR,1,SH,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,20,I,.,1,SH,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,21,I,ES,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,22,I,ECB,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,23,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,24,I,CYOS,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,25,I,TC,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,26,I,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,27,I,CYOS,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,28,I,CESP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,28,I,AU,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,29,I,GYSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,30,I,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,31,I,CO,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,32,I,DIOR,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,33,I,DIOR,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,34,I,UT,1,BL,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,35,I,ECB,1,BL,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,36,I,TC,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,36,I,AU,2,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,37,I,NA,1,BL,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,38,I,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,39,I,AU,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,39,I,CYOS,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,40,I,CAL,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,1,O,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,2,O,DMH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,3,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,4,O,.,1,S,6,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,5,O,EUCL,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,6,O,CZ,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,7,O,.,1,S,4,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,8,O,TC,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,9,O,SABW,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,10,O,UT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,11,O,R,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,11,O,TC,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,12,O,CC,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,13,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,14,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,15,O,SE,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,16,O,PL,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,17,O,TC,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,17,O,AU,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,18,O,PRSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,19,O,CO,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,20,O,GYSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,21,O,PL,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,22,O,UT,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,23,O,TC,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,23,O,AU,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,24,O,GYSP,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,25,O,MH,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,26,O,.,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,27,O,CC,1,BM,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,28,O,CZ,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,29,O,R,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,30,O,TC,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,30,O,AU,2,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,31,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,32,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,33,O,ANSP,1,BS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,34,O,PA,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,35,O,R,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,36,O,R,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,37,O,MH,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,38,O,.,1,SS,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,39,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,MESA,3,40,O,.,1,B,0,36,,IG,RZ/TW/IG
2018,9,9/14/2018,LEAD,1,1,I,FTHR,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,1,I,NA,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,1,I,CYOS,3,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,2,I,CZ,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,3,I,GS,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,3,I,SAFU,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,4,I,UV,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,4,I,GS,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,5,I,TC,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,5,I,CC,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,6,I,NA,1,S,14,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,7,I,.,1,S,15,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,8,I,.,1,S,12,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,9,I,.,1,S,10,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,10,I,GS,1,S,11,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,11,I,.,1,S,6,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,12,I,.,1,S,5,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,13,I,.,1,S,5,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,14,I,UV,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,14,I,CC,2,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,15,I,CYOS,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,16,I,NA,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,16,I,CC,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,17,I,GS,1,S,18,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,17,I,AU,2,S,18,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,18,I,SAFU,1,S,20,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,19,I,.,1,S,9,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,20,I,.,1,S,10,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,21,I,MH,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,22,I,CYOS,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,23,I,DMH,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,23,I,UV,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,24,I,.,1,S,14,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,25,I,.,1,S,11,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,26,I,.,1,S,15,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,27,I,.,1,S,17,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,28,I,.,1,S,15,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,29,I,.,1,S,4,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,30,I,.,1,S,2,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,31,I,ATM,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,32,I,TC,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,33,I,TC,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,33,I,R,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,33,I,SAFU,3,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,34,I,GS,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,34,I,NA,2,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,34,I,SAFU,3,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,35,I,TC,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,35,I,AU,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,36,I,GS,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,36,I,UV,2,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,37,I,TC,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,37,I,GS,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,37,I,CYOS,3,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,38,I,TC,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,38,I,GS,2,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,38,I,AU,3,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,39,I,CC,1,S,2,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,40,I,R,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,40,I,CYOS,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,1,O,CZ,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,1,O,CYOS,2,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,2,O,CO,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,3,O,NA,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,3,O,CC,2,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,3,O,CYOS,3,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,4,O,R,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,4,O,CC,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,5,O,PA,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,5,O,MH,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,6,O,CYOS,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,7,O,R,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,7,O,CC,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,8,O,EC,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,8,O,CC,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,9,O,NA,1,S,12,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,10,O,.,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,11,O,UV,1,S,5,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,12,O,CHOV,1,S,4,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,13,O,UV,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,13,O,NA,2,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,14,O,NA,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,15,O,GYSP,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,16,O,GS,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,16,O,CYOS,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,17,O,.,1,S,15,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,18,O,.,1,S,18,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,19,O,.,1,S,10,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,20,O,GS,1,S,11,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,21,O,GS,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,22,O,CYOS,1,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,22,O,SAFU,2,SS,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,23,O,.,1,S,8,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,24,O,.,1,S,15,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,25,O,.,1,S,14,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,26,O,.,1,S,10,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,27,O,.,1,S,15,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,28,O,.,1,S,14,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,29,O,.,1,S,4,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,30,O,TC,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,30,O,NA,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,31,O,MH,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,32,O,RAT,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,32,O,NA,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,32,O,AU,3,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,33,O,RAT,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,33,O,CYOS,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,34,O,RAT,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,34,O,AB,2,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,34,O,CC,3,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,35,O,CHOV,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,36,O,ATM,1,B,0,36,,CC,LM/IG
2018,9,9/14/2018,LEAD,1,36,O,NA,2,B,0,36,,CC,LM/IG
