"year","month","site","transect","sp_code","percent_cover","density","dry_gm2","scientific_name","common_name","group","mobility","growth_morph","coarse_grouping","id","patch"
2018,7,"NAPL",1,"POPL",NA,0,0,"Polyclinum planum","Elephant Ear Tunicate","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"PRSP",1.25,NA,2.1125,"Prionitis linearis",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"PRUB",NA,0,0,"Pachythyone rubra",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"PTCA",NA,8.9,19.2533333333333,"Pterygophora californica","Palm Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"PTTR",NA,0,0,"Pteropurpura trialata","Three-Winged Murex","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"PUPR",NA,0.0125,0.278487830378842,"Pugettia producta","Kelp Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"PYST",0,NA,0,"Pycnoclavella stanleyi","Yellow Social Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"R",2.5,NA,3.05,"Rhodymenia californica",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"RAT",0,NA,0,"Rhodophyta","Red algal turf","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"RPRO",NA,0,0,"Pseudobatos productus","Shovelnose Guitarfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"RTOX",NA,0,0,"Rhacochilus toxotes","Rubberlip Surfperch","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SABW",0,NA,0,"Sabellidae","Sabellid Wom","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"SAFU",0,NA,0,"Sarcodiotheca furcata",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"SAHO",NA,0,0,"Sargassum horneri",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"SAMU",NA,0,0,"Sargassum muticum","Wire-weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"SATR",NA,0,0,"Sebastes atrovirens","Kelp Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SAUR",NA,0,0,"Sebastes auriculatus","Brown Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SC",0,NA,0,"Spheciospongia confoederata","Grey Moon Sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"SCAL",NA,0,0,"Squatina californica","Pacific Angel Shark","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SCAR",NA,0,0,"Sebastes carnatus","Gopher Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SCAU",NA,0,0,"Sebastes caurinus","Copper Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SCCA",0,NA,0,"Scinaia confusa",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"SCHR",NA,0.0125,0.38505,"Sebastes chrysomelas","Black and Yellow Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SCSP",NA,0,0,"Sebastes","Young of Year Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SE",1.25,NA,0.56511675,"Thylacodes squamigerus","Scaled Worm Snail","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"SELO",0,NA,0,"Scytosiphon lomentaria",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"SFL",NA,4.33333333333333,45.6301411052055,"Mesocentrotus franciscanus","Red Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"SFLA",NA,0,0,"Sebastes flavidus","Yellowtail Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SGIG",NA,0,0,"Stereolepis gigas","Giant Sea Bass","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SGUT",NA,0,0,"Scorpaena guttata","California Scorpionfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SKE",NA,1.33333333333333,1.07318925440602,"Kelletia kelletii","Kellet's Welk","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"SMAR",NA,0,0,"Scorpaenichthys marmoratus","Cabezon","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SMIN",NA,0,0,"Sebastes miniatus","Vermilion Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SMYS",NA,0,0,"Sebastes mystinus","Blue Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SPAR",NA,0,0,"Sphyraena argentea","Pacific Barracuda","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SPAU",NA,0,0,"Sebastes paucispinis","Boccacio","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SPL",NA,9.33333333333333,49.6747795499509,"Strongylocentrotus purpuratus","Purple Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"SPUL",NA,0.1625,9.2361,"Semicossyphus pulcher","California Sheephead","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SRAS",NA,0,0,"Sebastes rastrelliger","Grass Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SSER",NA,0,0,"Sebastes serranoides","Olive Rockfish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"ST",0,NA,0,"Salmacina tribranchiata","Fragile Tube Worm","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"STIN",0,NA,0,"Stenogramma californica",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"STMO",NA,0.666666666666667,1.66066982780544,"Styela montereyensis","Stalked Tunicate","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"STRE",NA,0,0,"Sebastes serriceps","Treefish","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"SYNG",NA,0,0,"Syngnathus","Unidentified Pipefish Spp.","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"TALE",0,NA,0,"Taonia lennebackerae",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"TC",50,NA,9.76907925,"Thalamoporella californica",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"TEAU",NA,0,0,"Tethya aurantium","Orange Puffball Sponge","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"TESP",NA,0.666666666666667,2.46403126406445,"Tegula","Black Turbin Snail","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"TSEM",NA,0,0,"Triakis semifasciata","Leopard Shark","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"UAB",0,NA,0,"Bryozoa","Unidentified Arborescent Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"UBB",0,NA,0,"Phaeophyceae","Unidentified brown blade","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"UEC",0,NA,0,"Rhodophyta","Unidentified erect coralline","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"UIH",0,NA,0,"Hydroidolina","Unidentified hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"UM",0,NA,0,"Arthropoda","Unidentifiable tube mat","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"UNAN",0,NA,0,"Anthozoa","Unidentified anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"URLO",NA,0.833333333333333,5.14704146131545,"Urticina eques","Whit-Spotted Rose Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"URPI",NA,0,0,"Urticina piscivora","Fish Eating Anemone","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"UT",0,NA,0,"Chordata","Unidentified compound tunicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"UV",0,NA,0,"Ulva","Sea Lettuce","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",1,"WASP",0,NA,0,"Watersipora subatra",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL1","181"
2018,7,"NAPL",1,"XCAL",NA,0,0,"Haemulon californiensis","Salema","FISH","MOBILE","SOLITARY","FISH","NAPL1","181"
2018,7,"NAPL",1,"ZOMA",0,NA,0,"Zostera marina","Eel Grass","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL1","181"
2018,7,"NAPL",2,"AB",0,NA,0,"Abietinaria","Coarse Sea Fir Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"AHOL",NA,0,0,"Alloclinus holderi","Island Kelpfish","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"AL",0,NA,0,"Astrangia haimei","Aggregating cup Coral","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"AML",NA,0.3125,5.45296057268067,"Patiria miniata","Bat Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"AMZO",0,NA,0,"Amphiroa beauvoisii",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"ANDA",NA,0,0,"Anisotremus davidsonii","Sargo","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"ANSP",NA,1.5,5.48966785048026,"Anthopleura","Aggregating anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"APCA",NA,0,0,"Aplysia californica","California Brown Sea Hare","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"APVA",NA,0,0,"Aplysia vaccaria","California Black Sea Hare","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"AR",2.5,NA,1.50014343,"Eudistoma psammion","Sand Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"ARUD",0,NA,0,"Discophyton rudyi","Octocoral","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"AS",0,NA,0,"Aglaophenia","Ostrich-Plume Hydroid","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"ATM",0,NA,0,"Amphipoda","Amphipod tube mat","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"AU",0,NA,0,"Acrosorium ciliolatum",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"AUFL",NA,0,0,"Aulorhynchus flavidus","Tube-Snout","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"BA",0,NA,0,"Megabalanus californicus","Barnacles","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"BAEL",NA,4,1.62370754100011,"Balanophyllia elegans","Orange Cup Coral","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"BCAL",0,NA,0,"Bugulina californica","Spiral Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"BF",0,NA,0,"Cryptopleura ruprechtiana","Grape Tounge","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"BFRE",NA,0,0,"Brachyistius frenatus","Kelp Surfperch","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"BLD",NA,0,0,"Lessoniaceae","Blade Unidentified kelp juveniles","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"BN",2.5,NA,0.107063545,"Bugula neritina",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"BO",0,NA,0,"Bossiella orbigniana",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"BOTH",NA,0,0,"Bothid","Unidentified Flatfish spp.","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"BOW",0,NA,0,"Amathia gracilis",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"BR",0,NA,0,"Rhodophyceae","Blady red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"BRA",0,NA,0,"Rhodophyceae","Branching Red Algae","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"BRAY",NA,0,0,"Myliobatis californica","Bat Ray","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"BRSP",0,NA,0,"Barentsia",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CAGG",NA,0,0,"Cymatogaster aggregata","Shiner Surfperch","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"CAL",1.25,NA,2.525,"Calliarthron cheilosporioid",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"CAPR",NA,0,0,"Caulolatilus princeps","Ocean Whitefish","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"CASP",NA,0,0,"Cancer","Cancer Crab","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CC",1.25,NA,2.1125,"Chondracanthus ",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"CECO",NA,0,0,"Centrostephanus coronatus","Crowned Sea Urchin","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CESP",0,NA,0,"Cellaria",NA,"INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CF",0,NA,0,"Callophyllis flabellulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"CG",0,NA,0,"Cladophora graminea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"CHOV",NA,0.333333333333333,34.0099697441393,"Chaceia ovoidea","Wart-Neck Piddock","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CHPR",0,NA,0,"Chelyosoma productum","Disc-Top Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CILU",0,NA,0,"Timarete luxuriosa",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CL",0,NA,0,"Clavelina","Light Bulb Tunicate","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CLIN",NA,0,0,"Gibbonsia","Crevice Kelpfish","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"CNIC",NA,0,0,"Rhinogobiops nicholsii","Blackeye Goby","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"CO",0,NA,0,"Corallina officinalis","Pink Feather Coralline","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"COCA",NA,4.83333333333333,6.44838672075415,"Californiconus californicus","Califonia Cone Snail","INVERT","MOBILE","AGGREGATED","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"COF",0,NA,0,"Codium fragile","Dead Man's Fingers","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"COST",0,NA,0,"Celleporina robertsoniae","Orange Byozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"COTT",NA,0,0,"Cottidae","Unidentified Sculpin Spp","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"CP",0,NA,0,"Colpomenia",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"CPUN",NA,0.0375,0.2295,"Chromis punctipinnis","Blacksmith","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"CRGI",NA,0.2875,38.0322839531117,"Crassadoma gigantea","Rock Scallop","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CROC",6.25,NA,1.22113490625,"Crisia occidentalis","White Tuft Bryozoans","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CRYP",0,NA,0,"Cryptopleura",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"CSTI",NA,0,0,"Citharichthys stigmaeus","Speckled Sanddab","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"CUKE",NA,0,0,"Apostichopus californicus","California Sea Cucumber","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CUPI",0,NA,0,"Cucumaria piperata","Salt and Pepper Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CUSP",NA,13.5,32.248764590295,"Cucumaria",NA,"INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CVEN",NA,0,0,"Cephaloscyllium ventriosum","Swell Shark","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"CY",0,NA,0,"Corynactis californica","Club-Tipped Anemone","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CYOS",NA,NA,8.375,"Stephanocystis osmundacea",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"CYSP",NA,1.16666666666667,13.0361033989941,"Neobernaya spadicea","Chestnut Cowry","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"CZ",0,NA,0,"Chondracanthus spinosus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"DC",17.5,NA,5.53405545,"Diaperoforma californica","Southern Staghorn Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"DIL",NA,0,0,"Dermasterias imbricata","Leather Star","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"DIOR",NA,0,0,"Diopatra ornata","Ornate Tube Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"DL",0,NA,0,"Desmarestia ligulata","Acid Weed","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"DOFE",0,NA,0,"Dodecaceria fewkesi","Colonial Tube Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"DP",0,NA,0,"Dictyota",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"DU",0,NA,0,"Dictyopteris undulata",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"DVAC",NA,0,0,"Rhacochilus vacca","Pile Surfperch","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"EA",NA,0,0,"Eisenia arborea","Southern Palm Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"EC",18.75,NA,6.1875,"Corallinales","Encrusting Coralline","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"ECB",16.25,NA,1.33775679375,"Bryozoa","Encrusting Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"EGME",NA,0,0,"Egregia menziesii","Feather Boa Kelp","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"EJAC",NA,0,0,"Embiotoca jacksoni","Black Surfperch","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"ELAT",NA,0,0,"Embiotoca lateralis","Striped Surfperch","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"EMBI",NA,0,0,"Embiotoca","Unidentified Surfperch Spp.","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"ER",0,NA,0,"Rhodophyta","Encrusting red algae","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"ES",0,NA,0,"Demospongiae","Encrusting sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"EUCL",0,NA,0,"Euherdmania claviformis","Tunic-Band Compound Turnicate","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"EUPO",NA,0.333333333333333,1.07160906052218,"Eudistylia polymorpha","Feather Duster Worm","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"EUQU",NA,2.16666666666667,1.14675812864597,"Eupentacta quinquesemita","White Sea Cucumber","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"FASP",0,NA,0,"Gloiocladia",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"FB",0,NA,0,"Ectocarpaceae","Filamentous brown & Diatom Mats","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"FG",0,NA,0,"Chlorophyta","Filamentous green","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"FR",0,NA,0,"Rhodophyta","filamentous red","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"FTHR",0,NA,0,"Ceramiales","Ceramiales Complex: Neoptilota Ptilota Rhodoptilum Pterosiphonia","ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"GAGA",NA,0,0,"Galeorhinus galeus","Soupfin Shark","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"GNIG",NA,0.0375,5.17395,"Girella nigricans","Opaleye","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"GR",1.25,NA,2.8125,"Gelidium","Agarweed","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"GS",0,NA,0,"Gracilaria",NA,"ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"GYMO",NA,0,0,"Gymnothorax mordax","California Moray","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"GYSP",0,NA,0,"Gymnogongrus",NA,"ALGAE","SESSILE","SOLITARY","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"HACO",NA,0,0,"Haliotis corrugata","Pink Abalone","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"HAGL",0,NA,0,"Halosaccion glandiforme","Sea Nipples","ALGAE","SESSILE","AGGREGATED","UNDERSTORY ALGAE","NAPL2","181"
2018,7,"NAPL",2,"HARG",NA,0,0,"Hyperprosopon argenteum","Walleye Surfperch","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"HARU",NA,0,0,"Haliotis rufescens","Red Abalone","INVERT","MOBILE","SOLITARY","MOBILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"HC",0,NA,0,"Acanthancora cyanocrypta","Cobalt Sponge","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"HCAR",NA,0.0375,0.4131,"Hypsurus caryi","Rainbow Surfperch","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"HDEC",NA,0,0,"Hexagrammos decagrammus","Kelp Greenling","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"HEFR",NA,0,0,"Heterodontus francisci","Horn Shark","FISH","MOBILE","SOLITARY","FISH","NAPL2","181"
2018,7,"NAPL",2,"HIP",0,NA,0,"Primavelans mexicana","Southern Fluted Bryozoan","INVERT","SESSILE","AGGREGATED","SESSILE INVERT","NAPL2","181"
2018,7,"NAPL",2,"HPAC",0,NA,0,"Heteropora pacifica","Northern Staghorn Bryozoan","INVERT","SESSILE","SOLITARY","SESSILE INVERT","NAPL2","181"
